INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1, 1, 'SWASTA', 690374, 'Penelitian yang mantap', '2020-12-01', '2021-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1666, 666, 'PENELITIAN TESIS', 455489, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1667, 667, 'BUMN', 609266, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1668, 668, 'PENELITIAN TESIS', 628542, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1669, 669, 'PENELITIAN KESEHATAN', 468643, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1670, 670, 'BUMN', 591614, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1671, 671, 'PENELITIAN TESIS', 473881, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1672, 672, 'PENELITIAN KESEHATAN', 634183, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1673, 673, 'PENELITIAN DOKTOR', 528630, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1674, 674, 'PENELITIAN DOKTOR', 525270, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1675, 675, 'PENELITIAN DOKTOR', 262977, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1676, 676, 'PENELITIAN MAHASISWA', 323357, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1677, 677, 'SWASTA', 521218, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1678, 678, 'PENELITIAN TESIS', 484377, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1679, 679, 'PENELITIAN DINKES', 638256, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1681, 681, 'PENELITIAN KESEHATAN', 395814, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1680, 680, 'PENELITIAN KESEHATAN', 258923, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1682, 682, 'BUMN', 636074, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1683, 683, 'BUMN', 385198, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1684, 684, 'PENELITIAN DOKTOR', 540044, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1685, 685, 'PENELITIAN TESIS', 583566, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1686, 686, 'PENELITIAN TESIS', 541841, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1687, 687, 'PENELITIAN DOKTOR', 675340, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1688, 688, 'PENELITIAN DOKTOR', 434822, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1689, 689, 'BUMN', 250524, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1690, 690, 'PENELITIAN TESIS', 647801, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1691, 691, 'PENELITIAN TESIS', 328378, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1692, 692, 'PENELITIAN KESEHATAN', 698675, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1693, 693, 'PENELITIAN MAHASISWA', 611889, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1694, 694, 'BUMN', 657425, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1695, 695, 'PENELITIAN TESIS', 392487, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1696, 696, 'PENELITIAN TESIS', 253305, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1697, 697, 'PENELITIAN DOKTOR', 455019, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1698, 698, 'PENELITIAN MAHASISWA', 489610, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1699, 699, 'PENELITIAN TESIS', 689908, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1700, 700, 'SWASTA', 434277, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1701, 701, 'PENELITIAN TESIS', 586806, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1702, 702, 'PENELITIAN DOKTOR', 352168, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1703, 703, 'PENELITIAN MAHASISWA', 648489, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1704, 704, 'BUMN', 250732, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1705, 705, 'PENELITIAN MAHASISWA', 385246, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1706, 706, 'PENELITIAN DOKTOR', 323650, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1707, 707, 'PENELITIAN DOKTOR', 473673, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1708, 708, 'BUMN', 499267, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1709, 709, 'PENELITIAN TESIS', 482891, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1710, 710, 'PENELITIAN DINKES', 544740, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1711, 711, 'PENELITIAN KESEHATAN', 684131, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1712, 712, 'PENELITIAN TESIS', 368174, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1713, 713, 'PENELITIAN TESIS', 397228, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1714, 714, 'PENELITIAN DINKES', 497829, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1715, 715, 'PENELITIAN TESIS', 563256, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1716, 716, 'PENELITIAN MAHASISWA', 292653, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1717, 717, 'PENELITIAN KESEHATAN', 495563, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1718, 718, 'PENELITIAN DOKTOR', 260806, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1719, 719, 'SWASTA', 581067, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1720, 720, 'PENELITIAN DINKES', 445589, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1721, 721, 'PENELITIAN DOKTOR', 491849, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1722, 722, 'BUMN', 574421, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1723, 723, 'PENELITIAN DINKES', 453094, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1724, 724, 'PENELITIAN KESEHATAN', 325574, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1725, 725, 'SWASTA', 351729, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1726, 726, 'SWASTA', 512627, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1727, 727, 'SWASTA', 305375, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1728, 728, 'PENELITIAN DINKES', 513709, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1729, 729, 'PENELITIAN DOKTOR', 538261, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1730, 730, 'PENELITIAN DOKTOR', 512170, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1731, 731, 'PENELITIAN DINKES', 473719, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1732, 732, 'SWASTA', 635382, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1733, 733, 'BUMN', 297478, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1734, 734, 'PENELITIAN KESEHATAN', 678842, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1735, 735, 'PENELITIAN KESEHATAN', 571955, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1736, 736, 'PENELITIAN KESEHATAN', 426530, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1737, 737, 'PENELITIAN MAHASISWA', 337623, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1738, 738, 'PENELITIAN MAHASISWA', 327664, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1739, 739, 'BUMN', 471305, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1740, 740, 'BUMN', 385881, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1741, 741, 'BUMN', 399090, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1742, 742, 'PENELITIAN MAHASISWA', 363162, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1743, 743, 'SWASTA', 266044, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1744, 744, 'SWASTA', 662823, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1745, 745, 'PENELITIAN DINKES', 596030, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1746, 746, 'PENELITIAN TESIS', 601181, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1747, 747, 'BUMN', 603813, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1748, 748, 'SWASTA', 427554, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1749, 749, 'PENELITIAN MAHASISWA', 364700, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1750, 750, 'SWASTA', 601014, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1751, 751, 'PENELITIAN MAHASISWA', 450550, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1752, 752, 'BUMN', 365616, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1753, 753, 'PENELITIAN DINKES', 487599, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1754, 754, 'PENELITIAN DINKES', 320237, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1755, 755, 'BUMN', 448815, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1756, 756, 'PENELITIAN KESEHATAN', 344016, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1757, 757, 'PENELITIAN MAHASISWA', 533785, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1758, 758, 'PENELITIAN KESEHATAN', 443701, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1759, 759, 'PENELITIAN DOKTOR', 329044, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1760, 760, 'PENELITIAN TESIS', 360299, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1761, 761, 'PENELITIAN KESEHATAN', 361820, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1762, 762, 'PENELITIAN MAHASISWA', 634364, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1763, 763, 'PENELITIAN TESIS', 325265, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1764, 764, 'PENELITIAN DINKES', 527863, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1765, 765, 'PENELITIAN MAHASISWA', 399876, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1766, 766, 'PENELITIAN TESIS', 466697, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
INSERT INTO daftar_harga_layanan (dhl_id, kep_id, dhl_nama, dhl_biaya, dhl_deksripsi, dhl_hargavalidstart, dhl_hargavalidend) VALUES (1767, 767, 'PENELITIAN TESIS', 379820, 'Penelitian yang mantap', '2021-01-16', '2025-01-15')
