INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (1, 1, 'PENGARUH JAMBI TERHADAP BAKIONO HALIM', '2020-07-15', '2021-06-09', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (800, 800, 'PENGARUH JAWA TIMUR TERHADAP ZAHRA UYAINAH', '2020-11-01', '2021-06-11', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (801, 801, 'PENGARUH KALIMANTAN UTARA TERHADAP IDA KAHYANG', '2021-05-26', '2021-06-28', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (802, 802, 'PENGARUH RIAU TERHADAP NADINE OKTAVIANI', '2021-01-12', '2021-06-15', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (803, 803, 'PENGARUH SUMATERA UTARA TERHADAP EVA LESTARI', '2021-03-23', '2021-06-11', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (804, 804, 'PENGARUH KALIMANTAN UTARA TERHADAP PRATIWI ANDINI M.FARM', '2020-10-31', '2021-06-10', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (805, 805, 'PENGARUH SUMATERA BARAT TERHADAP LALITA PRATIWI S.PD', '2020-10-13', '2021-06-28', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (806, 806, 'PENGARUH BALI TERHADAP OPUNG SIREGAR', '2020-08-11', '2021-06-10', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (807, 807, 'PENGARUH RIAU TERHADAP VINSEN HIDAYAT', '2021-05-29', '2021-06-27', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (808, 808, 'PENGARUH BALI TERHADAP SASHA KUSMAWATI S.T.', '2020-12-09', '2021-06-28', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (809, 809, 'PENGARUH BENGKULU TERHADAP OPAN SAPTONO M.M.', '2021-02-22', '2021-06-19', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (810, 810, 'PENGARUH SULAWESI TENGGARA TERHADAP MULYA WIBOWO', '2021-03-08', '2021-06-10', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (811, 811, 'PENGARUH DI YOGYAKARTA TERHADAP HARSANTO MUSTOFA', '2021-02-21', '2021-06-18', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (812, 812, 'PENGARUH SULAWESI UTARA TERHADAP HARJA NARPATI', '2021-06-18', '2021-06-16', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (813, 813, 'PENGARUH SUMATERA UTARA TERHADAP BAHUWARNA HUTAPEA S.E.I', '2020-10-02', '2021-06-22', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (814, 814, 'PENGARUH BENGKULU TERHADAP JAYA WAHYUDIN M.PD', '2020-11-25', '2021-06-27', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (815, 815, 'PENGARUH SULAWESI TENGGARA TERHADAP SAKTI ARDIANTO', '2021-05-19', '2021-06-26', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (816, 816, 'PENGARUH KALIMANTAN BARAT TERHADAP RADIT SIHOMBING', '2020-10-18', '2021-06-16', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (817, 817, 'PENGARUH NUSA TENGGARA BARAT TERHADAP TRI KUSWANDARI S.T.', '2021-04-29', '2021-06-17', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (818, 818, 'PENGARUH SULAWESI TENGAH TERHADAP ADIKARA PERDANA', '2020-10-02', '2021-06-12', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (819, 819, 'PENGARUH BANTEN TERHADAP AULIA SUDIATI S.PD', '2020-07-10', '2021-06-25', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (820, 820, 'PENGARUH NUSA TENGGARA TIMUR TERHADAP BANCAR PRAKASA', '2020-10-26', '2021-06-24', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (821, 821, 'PENGARUH BALI TERHADAP MUTIA NASYIAH', '2021-06-23', '2021-06-17', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (822, 822, 'PENGARUH JAWA TENGAH TERHADAP ESTIAWAN HERMAWAN', '2021-02-08', '2021-06-21', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (823, 823, 'PENGARUH JAWA TIMUR TERHADAP KAYLA ZAHRAH M.PD', '2021-03-12', '2021-06-24', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (824, 824, 'PENGARUH MALUKU UTARA TERHADAP ASMADI WASKITA', '2020-12-25', '2021-06-18', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (825, 825, 'PENGARUH KALIMANTAN BARAT TERHADAP JARWA OKTOVIAN', '2020-09-04', '2021-06-15', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (826, 826, 'PENGARUH BANTEN TERHADAP PARAMITA RAHAYU', '2020-09-02', '2021-06-24', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (827, 827, 'PENGARUH NUSA TENGGARA TIMUR TERHADAP ARGONO SANTOSO M.M.', '2021-06-02', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (828, 828, 'PENGARUH SULAWESI SELATAN TERHADAP CAKRABIRAWA SURYONO', '2021-02-23', '2021-06-26', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (829, 829, 'PENGARUH KALIMANTAN TIMUR TERHADAP MUSTIKA SIRAIT', '2021-02-10', '2021-06-10', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (830, 830, 'PENGARUH LAMPUNG TERHADAP PUTRI ANGGRAINI S.PD', '2020-07-05', '2021-06-25', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (831, 831, 'PENGARUH BANGKA BELITUNG TERHADAP PUTI ANANDYA', '2020-08-25', '2021-06-28', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (832, 832, 'PENGARUH PAPUA TERHADAP RATIH RIYANTI', '2021-04-08', '2021-06-28', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (833, 833, 'PENGARUH SULAWESI BARAT TERHADAP OSKAR KUSUMO', '2020-12-19', '2021-06-21', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (834, 834, 'PENGARUH SUMATERA BARAT TERHADAP IBRANI DAMANIK', '2020-08-18', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (835, 835, 'PENGARUH ACEH TERHADAP VIOLET ANDRIANI S.PSI', '2021-05-07', '2021-06-28', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (836, 836, 'PENGARUH DKI JAKARTA TERHADAP KOKO HERMAWAN', '2021-03-10', '2021-06-25', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (837, 837, 'PENGARUH SULAWESI UTARA TERHADAP PIA AMANTA', '2020-09-07', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (838, 838, 'PENGARUH GORONTALO TERHADAP IHSAN ISWAHYUDI', '2020-07-30', '2021-06-21', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (839, 839, 'PENGARUH KALIMANTAN TENGAH TERHADAP SIMON RENDRA', '2020-07-19', '2021-06-24', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (840, 840, 'PENGARUH DI YOGYAKARTA TERHADAP NUR AZIZAH', '2021-02-27', '2021-06-23', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (841, 841, 'PENGARUH MALUKU UTARA TERHADAP JARWADI IRAWAN', '2021-02-12', '2021-06-11', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (842, 842, 'PENGARUH DI YOGYAKARTA TERHADAP HALIM HARDIANSYAH', '2020-11-12', '2021-06-22', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (844, 844, 'PENGARUH MALUKU TERHADAP MARIA JUWITA M.KOM.', '2020-12-17', '2021-06-20', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (843, 843, 'PENGARUH MALUKU UTARA TERHADAP BANARA ADRIANSYAH S.GZ', '2021-05-23', '2021-06-19', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (845, 845, 'PENGARUH SUMATERA SELATAN TERHADAP EJA ADHITAMA', '2021-04-10', '2021-06-18', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (846, 846, 'PENGARUH KEPULAUAN RIAU TERHADAP OKTA DARMAWAN', '2021-04-14', '2021-06-14', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (847, 847, 'PENGARUH RIAU TERHADAP WAWAN WICAKSONO', '2020-11-11', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (848, 848, 'PENGARUH DI YOGYAKARTA TERHADAP MAHDI PURWADI', '2020-10-18', '2021-06-20', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (849, 849, 'PENGARUH GORONTALO TERHADAP DARIATI HIMAWAN', '2020-09-10', '2021-06-21', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (850, 850, 'PENGARUH KALIMANTAN UTARA TERHADAP ELVINA ANDRIANI', '2020-10-06', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (851, 851, 'PENGARUH SULAWESI UTARA TERHADAP WAHYU HABIBI', '2020-08-04', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (852, 852, 'PENGARUH BANGKA BELITUNG TERHADAP ELMA RAMADHANI', '2021-01-20', '2021-06-22', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (853, 853, 'PENGARUH MALUKU TERHADAP RINA NURDIYANTI', '2020-07-22', '2021-06-10', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (854, 854, 'PENGARUH KEPULAUAN RIAU TERHADAP NABILA WINARSIH', '2020-09-03', '2021-06-26', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (855, 855, 'PENGARUH MALUKU UTARA TERHADAP CARLA ASTUTI', '2021-03-12', '2021-06-11', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (858, 858, 'PENGARUH KALIMANTAN TIMUR TERHADAP DINA PURNAWATI', '2021-05-08', '2021-06-10', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (857, 857, 'PENGARUH PAPUA TERHADAP MARSUDI MARPAUNG', '2020-07-13', '2021-06-16', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (856, 856, 'PENGARUH NUSA TENGGARA BARAT TERHADAP DAMU YULIANTO', '2020-07-26', '2021-06-21', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (859, 859, 'PENGARUH JAWA BARAT TERHADAP SISKA LEILANI', '2021-02-27', '2021-06-19', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (860, 860, 'PENGARUH BALI TERHADAP NIYAGA WASITA', '2021-04-09', '2021-06-10', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (861, 861, 'PENGARUH SULAWESI TENGGARA TERHADAP BETANIA MAHARANI', '2020-08-16', '2021-06-23', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (862, 862, 'PENGARUH BANTEN TERHADAP PADMA NURLAELA', '2021-05-29', '2021-06-18', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (863, 863, 'PENGARUH KALIMANTAN BARAT TERHADAP FITRIANI RAMADHANI', '2020-12-14', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (864, 864, 'PENGARUH BANGKA BELITUNG TERHADAP ESTIONO SATRIA', '2020-08-05', '2021-06-25', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'FB')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (865, 865, 'PENGARUH SUMATERA UTARA TERHADAP MALA MANDASARI', '2020-10-11', '2021-06-10', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (866, 866, 'PENGARUH NUSA TENGGARA BARAT TERHADAP ADINATA MARPAUNG S.GZ', '2021-03-21', '2021-06-13', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E2')
INSERT INTO protokol (pr_id, pu_id, pr_judul, pr_tglpengajuan, pr_tglkeputusankep, pr_nosle, pr_tgl_sle, pr_tgluploadsle, pr__pathfilesle, pr_klasifikasikep) VALUES (867, 867, 'PENGARUH KALIMANTAN UTARA TERHADAP PUJI SALMA', '2021-01-17', '2021-06-27', '1234', '2021-12-01', '2021-12-02', '/documents/filesle.pdf', 'E1')
